time,YEAR,0-5_perc,11-70_perc,6-17_perc,AGPOPR,AL,ALFA(1),ALFA(2),ALFA(3),ALFA(4),ALFA(5),BIRTHR,births,CALOR,CAPD(1),CAPD(2),CAPD(3),CAPD(4),CAPD(5),CAPT,CAPXS(1),CAPXS(2),CAPXS(3),CAPXS(4),CAPXS(5),CHMOR,COST(1),COST(2),COST(3),EAPOPR,EDUCR,ENROL,EXCAL,EXCAL_CODE,EXLIFE,FALU,FERT,GNP,GNPD(1),GNPD(2),GNPD(3),GNPD(4),GNPD(5),GNPXC,GNPXS(1),GNPXS(2),GNPXS(3),GNPXS(4),GNPXS(5),GRMOR,HOUSER,HOUSES,HSEXFL,PERXFL,PHYOUT(1),PHYOUT(2),PHYOUT(3),POP,PYRAM(1),PYRAM(2),PYRAM(3),popByAgeBySex_males(1),popByAgeBySex_males(2),popByAgeBySex_males(3),popByAgeBySex_males(4),popByAgeBySex_males(5),popByAgeBySex_males(6),popByAgeBySex_males(7),popByAgeBySex_males(8),popByAgeBySex_males(9),popByAgeBySex_males(10),popByAgeBySex_males(11),popByAgeBySex_males(12),popByAgeBySex_males(13),popByAgeBySex_males(14),popByAgeBySex_males(15),popByAgeBySex_males(16),popByAgeBySex_males(17),popByAgeBySex_males(18),popByAgeBySex_males(19),popByAgeBySex_males(20),popByAgeBySex_males(21),popByAgeBySex_males(22),popByAgeBySex_males(23),popByAgeBySex_males(24),popByAgeBySex_males(25),popByAgeBySex_males(26),popByAgeBySex_males(27),popByAgeBySex_males(28),popByAgeBySex_males(29),popByAgeBySex_males(30),popByAgeBySex_males(31),popByAgeBySex_males(32),popByAgeBySex_males(33),popByAgeBySex_males(34),popByAgeBySex_males(35),popByAgeBySex_males(36),popByAgeBySex_males(37),popByAgeBySex_males(38),popByAgeBySex_males(39),popByAgeBySex_males(40),popByAgeBySex_males(41),popByAgeBySex_males(42),popByAgeBySex_males(43),popByAgeBySex_males(44),popByAgeBySex_males(45),popByAgeBySex_males(46),popByAgeBySex_males(47),popByAgeBySex_males(48),popByAgeBySex_males(49),popByAgeBySex_males(50),popByAgeBySex_males(51),popByAgeBySex_males(52),popByAgeBySex_males(53),popByAgeBySex_males(54),popByAgeBySex_males(55),popByAgeBySex_males(56),popByAgeBySex_males(57),popByAgeBySex_males(58),popByAgeBySex_males(59),popByAgeBySex_males(60),popByAgeBySex_males(61),popByAgeBySex_males(62),popByAgeBySex_males(63),popByAgeBySex_males(64),popByAgeBySex_males(65),popByAgeBySex_males(66),popByAgeBySex_males(67),popByAgeBySex_males(68),popByAgeBySex_males(69),popByAgeBySex_males(70),popByAgeBySex_females(1),popByAgeBySex_females(2),popByAgeBySex_females(3),popByAgeBySex_females(4),popByAgeBySex_females(5),popByAgeBySex_females(6),popByAgeBySex_females(7),popByAgeBySex_females(8),popByAgeBySex_females(9),popByAgeBySex_females(10),popByAgeBySex_females(11),popByAgeBySex_females(12),popByAgeBySex_females(13),popByAgeBySex_females(14),popByAgeBySex_females(15),popByAgeBySex_females(16),popByAgeBySex_females(17),popByAgeBySex_females(18),popByAgeBySex_females(19),popByAgeBySex_females(20),popByAgeBySex_females(21),popByAgeBySex_females(22),popByAgeBySex_females(23),popByAgeBySex_females(24),popByAgeBySex_females(25),popByAgeBySex_females(26),popByAgeBySex_females(27),popByAgeBySex_females(28),popByAgeBySex_females(29),popByAgeBySex_females(30),popByAgeBySex_females(31),popByAgeBySex_females(32),popByAgeBySex_females(33),popByAgeBySex_females(34),popByAgeBySex_females(35),popByAgeBySex_females(36),popByAgeBySex_females(37),popByAgeBySex_females(38),popByAgeBySex_females(39),popByAgeBySex_females(40),popByAgeBySex_females(41),popByAgeBySex_females(42),popByAgeBySex_females(43),popByAgeBySex_females(44),popByAgeBySex_females(45),popByAgeBySex_females(46),popByAgeBySex_females(47),popByAgeBySex_females(48),popByAgeBySex_females(49),popByAgeBySex_females(50),popByAgeBySex_females(51),popByAgeBySex_females(52),popByAgeBySex_females(53),popByAgeBySex_females(54),popByAgeBySex_females(55),popByAgeBySex_females(56),popByAgeBySex_females(57),popByAgeBySex_females(58),popByAgeBySex_females(59),popByAgeBySex_females(60),popByAgeBySex_females(61),popByAgeBySex_females(62),popByAgeBySex_females(63),popByAgeBySex_females(64),popByAgeBySex_females(65),popByAgeBySex_females(66),popByAgeBySex_females(67),popByAgeBySex_females(68),popByAgeBySex_females(69),popByAgeBySex_females(70),POPR,PROT,REND,RLFD(1),RLFD(1)_CODE,RLFD(2),RLFD(2)_CODE,RLFD(3),RLFD(3)_CODE,RLFD(4),RLFD(4)_CODE,RLFD(5),RLFD(5)_CODE,SEPOPR,survivalRate_males(1),survivalRate_males(2),survivalRate_males(3),survivalRate_males(4),survivalRate_males(5),survivalRate_males(6),survivalRate_males(7),survivalRate_males(8),survivalRate_males(9),survivalRate_males(10),survivalRate_males(11),survivalRate_males(12),survivalRate_males(13),survivalRate_males(14),survivalRate_males(15),survivalRate_males(16),survivalRate_males(17),survivalRate_males(18),survivalRate_males(19),survivalRate_males(20),survivalRate_males(21),survivalRate_males(22),survivalRate_males(23),survivalRate_males(24),survivalRate_males(25),survivalRate_males(26),survivalRate_males(27),survivalRate_males(28),survivalRate_males(29),survivalRate_males(30),survivalRate_males(31),survivalRate_males(32),survivalRate_males(33),survivalRate_males(34),survivalRate_males(35),survivalRate_males(36),survivalRate_males(37),survivalRate_males(38),survivalRate_males(39),survivalRate_males(40),survivalRate_males(41),survivalRate_males(42),survivalRate_males(43),survivalRate_males(44),survivalRate_males(45),survivalRate_males(46),survivalRate_males(47),survivalRate_males(48),survivalRate_males(49),survivalRate_males(50),survivalRate_males(51),survivalRate_males(52),survivalRate_males(53),survivalRate_males(54),survivalRate_males(55),survivalRate_males(56),survivalRate_males(57),survivalRate_males(58),survivalRate_males(59),survivalRate_males(60),survivalRate_males(61),survivalRate_males(62),survivalRate_males(63),survivalRate_males(64),survivalRate_males(65),survivalRate_males(66),survivalRate_males(67),survivalRate_males(68),survivalRate_males(69),survivalRate_males(70),survivalRate_males(71),survivalRate_females(1),survivalRate_females(2),survivalRate_females(3),survivalRate_females(4),survivalRate_females(5),survivalRate_females(6),survivalRate_females(7),survivalRate_females(8),survivalRate_females(9),survivalRate_females(10),survivalRate_females(11),survivalRate_females(12),survivalRate_females(13),survivalRate_females(14),survivalRate_females(15),survivalRate_females(16),survivalRate_females(17),survivalRate_females(18),survivalRate_females(19),survivalRate_females(20),survivalRate_females(21),survivalRate_females(22),survivalRate_females(23),survivalRate_females(24),survivalRate_females(25),survivalRate_females(26),survivalRate_females(27),survivalRate_females(28),survivalRate_females(29),survivalRate_females(30),survivalRate_females(31),survivalRate_females(32),survivalRate_females(33),survivalRate_females(34),survivalRate_females(35),survivalRate_females(36),survivalRate_females(37),survivalRate_females(38),survivalRate_females(39),survivalRate_females(40),survivalRate_females(41),survivalRate_females(42),survivalRate_females(43),survivalRate_females(44),survivalRate_females(45),survivalRate_females(46),survivalRate_females(47),survivalRate_females(48),survivalRate_females(49),survivalRate_females(50),survivalRate_females(51),survivalRate_females(52),survivalRate_females(53),survivalRate_females(54),survivalRate_females(55),survivalRate_females(56),survivalRate_females(57),survivalRate_females(58),survivalRate_females(59),survivalRate_females(60),survivalRate_females(61),survivalRate_females(62),survivalRate_females(63),survivalRate_females(64),survivalRate_females(65),survivalRate_females(66),survivalRate_females(67),survivalRate_females(68),survivalRate_females(69),survivalRate_females(70),survivalRate_females(71),TLF,TLFR,totalDeaths,TRADEB,TURBH,URBAN,URBANR,URI,womenFertilityAge(16),womenFertilityAge(17),womenFertilityAge(18),womenFertilityAge(19),womenFertilityAge(20),womenFertilityAge(21),womenFertilityAge(22),womenFertilityAge(23),womenFertilityAge(24),womenFertilityAge(25),womenFertilityAge(26),womenFertilityAge(27),womenFertilityAge(28),womenFertilityAge(29),womenFertilityAge(30),womenFertilityAge(31),womenFertilityAge(32),womenFertilityAge(33),womenFertilityAge(34),womenFertilityAge(35),womenFertilityAge(36),womenFertilityAge(37),womenFertilityAge(38),womenFertilityAge(39),womenFertilityAge(40),womenFertilityAge(41),womenFertilityAge(42),womenFertilityAge(43),womenFertilityAge(44),womenFertilityAge(45),womenFertilityAge(46),womenFertilityAge(47),womenFertilityAge(48),womenFertilityAge(49),womenFertilityAge(50)
1960, 1960,  0.20812967E+02,  0.67687256E+02,  0.29634947E+02,  0.29499998E+02,  0.19214700E+06,  0.75000000E+00,  0.59999999E-01,  0.89999998E+00,  0.70999998E+00,  0.80000001E+00,  0.46345051E+02,  0.00000000E+00,  0.22677900E+04,  0.18000001E+00,  0.33000001E+00,  0.20000000E-01,  0.41999999E+00,  0.50000001E-01,  0.12313065E+12,  0.22163517E+11,  0.40633115E+11,  0.24626130E+10,  0.51714871E+11,  0.61565327E+10,  0.19600000E+03,  0.43658427E-04,  0.11800858E+03,  0.44864403E+02,  0.57174717E+02,  0.70175552E+01,  0.23680000E+02,  0.00000000E+00, -0.73220996E+03,  0.43819736E+02,  0.73750001E+00,  0.14647000E+04,  0.35180184E+11,  0.26400000E+00,  0.66000000E-01,  0.23000000E-01,  0.49599999E+00,  0.15099999E+00,  0.13688628E+03,  0.92875684E+10,  0.23218921E+10,  0.80914419E+09,  0.17449372E+11,  0.53122074E+10,  0.20600000E+02,  0.76557946E+01,  0.19675622E+08,  0.35172945E+00,  0.45942907E+01,  0.21273255E+15,  0.19675622E+08,  0.18035328E+08,  0.25700301E+09,  0.53489952E+08,  0.76162704E+08,  0.17395829E+09,  0.48707890E+07,  0.47034485E+07,  0.45454475E+07,  0.43897815E+07,  0.42356720E+07,  0.40838975E+07,  0.39360150E+07,  0.37889105E+07,  0.36456978E+07,  0.35063768E+07,  0.33701690E+07,  0.32378528E+07,  0.31094285E+07,  0.29856740E+07,  0.28658110E+07,  0.27506182E+07,  0.26416520E+07,  0.25373558E+07,  0.24392862E+07,  0.23482218E+07,  0.22470388E+07,  0.21746540E+07,  0.21108310E+07,  0.20524562E+07,  0.20003081E+07,  0.19707316E+07,  0.19162485E+07,  0.18602088E+07,  0.18049472E+07,  0.17481292E+07,  0.16796361E+07,  0.16306014E+07,  0.15846799E+07,  0.15426501E+07,  0.15013986E+07,  0.14772704E+07,  0.14290139E+07,  0.13784225E+07,  0.13262744E+07,  0.12741262E+07,  0.12025199E+07,  0.11604900E+07,  0.11215735E+07,  0.10873270E+07,  0.10546371E+07,  0.10390706E+07,  0.10017108E+07,  0.96201588E+06,  0.92154275E+06,  0.88029125E+06,  0.83125644E+06,  0.79156162E+06,  0.75342344E+06,  0.71762025E+06,  0.68259544E+06,  0.64912725E+06,  0.61643738E+06,  0.58452581E+06,  0.55417100E+06,  0.52459444E+06,  0.49579622E+06,  0.46777634E+06,  0.44131312E+06,  0.41484991E+06,  0.38994334E+06,  0.36425844E+06,  0.34168688E+06,  0.31833697E+06,  0.29576541E+06,  0.24050398E+07,  0.48303160E+07,  0.46785415E+07,  0.45236540E+07,  0.43672095E+07,  0.42092085E+07,  0.40519860E+07,  0.38963200E+07,  0.37429890E+07,  0.35927712E+07,  0.34456670E+07,  0.32931142E+07,  0.31615765E+07,  0.30393788E+07,  0.29241858E+07,  0.28167762E+07,  0.27140368E+07,  0.26229722E+07,  0.25373558E+07,  0.24579662E+07,  0.23848032E+07,  0.23116402E+07,  0.22517088E+07,  0.21956690E+07,  0.21435208E+07,  0.20937078E+07,  0.20649095E+07,  0.20088698E+07,  0.19497168E+07,  0.19660616E+07,  0.18251839E+07,  0.17489075E+07,  0.16936461E+07,  0.16414980E+07,  0.15924632E+07,  0.15449851E+07,  0.15122952E+07,  0.14609255E+07,  0.14087774E+07,  0.13566292E+07,  0.13013678E+07,  0.12367664E+07,  0.11908449E+07,  0.11480368E+07,  0.11083420E+07,  0.10709821E+07,  0.10421839E+07,  0.10040458E+07,  0.96668588E+06,  0.92776938E+06,  0.88885288E+06,  0.84993638E+06,  0.81179819E+06,  0.77599500E+06,  0.73863519E+06,  0.70283200E+06,  0.66391550E+06,  0.63278231E+06,  0.60476244E+06,  0.57829919E+06,  0.55183600E+06,  0.52692944E+06,  0.50280119E+06,  0.47867297E+06,  0.45376641E+06,  0.42730319E+06,  0.40083997E+06,  0.37204175E+06,  0.34168688E+06,  0.30821869E+06,  0.25591490E+07,  0.24600000E+01,  0.51209999E+02,  0.00000000E+00,  0.76227386E+02,  0.29499999E+00,  0.25839793E-01,  0.99999997E-04,  0.51679587E+00,  0.20000001E-02,  0.20904394E+02,  0.80899999E-01,  0.23255813E+01,  0.89999996E-02,  0.34968090E+01,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.99460160E+08,  0.38699999E+00,  0.00000000E+00,  0.10000000E+01,  0.00000000E+00,  0.53816428E+08,  0.20940001E+02,  0.20940001E+02,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
1961, 1961,  0.20643084E+02,  0.67723091E+02,  0.29947981E+02,  0.29218765E+02,  0.19214700E+06,  0.73199999E+00,  0.58928099E-01,  0.88330084E+00,  0.67923439E+00,  0.81056809E+00,  0.46307034E+02,  0.12158714E+08,  0.22312634E+04,  0.18000001E+00,  0.33000001E+00,  0.20000000E-01,  0.41999999E+00,  0.50000001E-01,  0.12119996E+12,  0.21815994E+11,  0.39995990E+11,  0.24239992E+10,  0.50903982E+11,  0.60599951E+10,  0.28663022E+03,  0.43658427E-04,  0.11800858E+03,  0.44864403E+02,  0.55513474E+02,  0.70746655E+01,  0.23623180E+02,  0.00000000E+00, -0.76873657E+03,  0.43934280E+02,  0.73750001E+00,  0.14647000E+04,  0.36407706E+11,  0.25756648E+00,  0.66196650E-01,  0.22992456E-01,  0.50570172E+00,  0.14754270E+00,  0.13804556E+03,  0.93774049E+10,  0.24100682E+10,  0.83710259E+09,  0.18411440E+11,  0.53716910E+10,  0.20835112E+02,  0.77436352E+01,  0.20422822E+08,  0.34594700E+00,  0.44675012E+01,  0.21479026E+15,  0.20422822E+08,  0.18658502E+08,  0.26373688E+09,  0.54443424E+08,  0.78983872E+08,  0.17861077E+09,  0.54138935E+07,  0.44903515E+07,  0.45346120E+07,  0.44613225E+07,  0.43464585E+07,  0.42133195E+07,  0.40719762E+07,  0.39290542E+07,  0.37837835E+07,  0.36406005E+07,  0.35003268E+07,  0.33625365E+07,  0.32288220E+07,  0.30986320E+07,  0.29735508E+07,  0.28525685E+07,  0.27364675E+07,  0.26266882E+07,  0.25217880E+07,  0.24232080E+07,  0.23319090E+07,  0.22306568E+07,  0.21582005E+07,  0.20943110E+07,  0.20358261E+07,  0.19837610E+07,  0.19541328E+07,  0.18997878E+07,  0.18439609E+07,  0.17889575E+07,  0.17324584E+07,  0.16643676E+07,  0.16155382E+07,  0.15698405E+07,  0.15279016E+07,  0.14868389E+07,  0.14626394E+07,  0.14145226E+07,  0.13640815E+07,  0.13120834E+07,  0.12600758E+07,  0.11887268E+07,  0.11466696E+07,  0.11076378E+07,  0.10732094E+07,  0.10402729E+07,  0.10241699E+07,  0.98654100E+06,  0.94662962E+06,  0.90601156E+06,  0.86447956E+06,  0.81546344E+06,  0.77556306E+06,  0.73724119E+06,  0.70117150E+06,  0.66592338E+06,  0.63226162E+06,  0.59934481E+06,  0.56726075E+06,  0.53672069E+06,  0.50699528E+06,  0.47810750E+06,  0.45002069E+06,  0.42348834E+06,  0.39702178E+06,  0.37214775E+06,  0.34662300E+06,  0.32412575E+06,  0.30098872E+06,  0.24291078E+07,  0.51575035E+07,  0.44031515E+07,  0.44882115E+07,  0.44294300E+07,  0.43196475E+07,  0.41855218E+07,  0.40403188E+07,  0.38901455E+07,  0.37386335E+07,  0.35881908E+07,  0.34397830E+07,  0.32854562E+07,  0.31519688E+07,  0.30278668E+07,  0.29109015E+07,  0.28019430E+07,  0.26979068E+07,  0.26057465E+07,  0.25192742E+07,  0.24392238E+07,  0.23655835E+07,  0.22921485E+07,  0.22320250E+07,  0.21759185E+07,  0.21238015E+07,  0.20741146E+07,  0.20453532E+07,  0.19896826E+07,  0.19310006E+07,  0.19471445E+07,  0.18076224E+07,  0.17320958E+07,  0.16774022E+07,  0.16257890E+07,  0.15772511E+07,  0.15302430E+07,  0.14978665E+07,  0.14469548E+07,  0.13952329E+07,  0.13434869E+07,  0.12886111E+07,  0.12244626E+07,  0.11787635E+07,  0.11361100E+07,  0.10964950E+07,  0.10591498E+07,  0.10302348E+07,  0.99204294E+06,  0.95458919E+06,  0.91556644E+06,  0.87652631E+06,  0.83746950E+06,  0.79916431E+06,  0.76315675E+06,  0.72561906E+06,  0.68961269E+06,  0.65057550E+06,  0.61918531E+06,  0.59085575E+06,  0.56406238E+06,  0.53728812E+06,  0.51205581E+06,  0.48760616E+06,  0.46319141E+06,  0.43806650E+06,  0.41149509E+06,  0.38499625E+06,  0.35633944E+06,  0.32630128E+06,  0.26100468E+07,  0.26201530E+01,  0.50385174E+02,  0.00000000E+00,  0.75734543E+02,  0.29218766E+00,  0.26368598E-01,  0.10173136E-03,  0.52737200E+00,  0.20346274E-02,  0.21332197E+02,  0.82300678E-01,  0.23731735E+01,  0.91558220E-02,  0.35597985E+01,  0.86932564E+00,  0.92189407E+00,  0.96410370E+00,  0.98149246E+00,  0.99013096E+00,  0.99472284E+00,  0.99708092E+00,  0.99823153E+00,  0.99864686E+00,  0.99860185E+00,  0.99827456E+00,  0.99773526E+00,  0.99721092E+00,  0.99652779E+00,  0.99593949E+00,  0.99537915E+00,  0.99485546E+00,  0.99433541E+00,  0.99386454E+00,  0.99340862E+00,  0.99305314E+00,  0.99270952E+00,  0.99243402E+00,  0.99217367E+00,  0.99189746E+00,  0.99172771E+00,  0.99157733E+00,  0.99140990E+00,  0.99126559E+00,  0.99114114E+00,  0.99103564E+00,  0.99090964E+00,  0.99076223E+00,  0.99063569E+00,  0.99043947E+00,  0.99030250E+00,  0.99009591E+00,  0.98985922E+00,  0.98959607E+00,  0.98930013E+00,  0.98897243E+00,  0.98852980E+00,  0.98809093E+00,  0.98757488E+00,  0.98701626E+00,  0.98637998E+00,  0.98565966E+00,  0.98485613E+00,  0.98400623E+00,  0.98314655E+00,  0.98203814E+00,  0.98100108E+00,  0.97978860E+00,  0.97852170E+00,  0.97707880E+00,  0.97557551E+00,  0.97401798E+00,  0.97227198E+00,  0.97046310E+00,  0.96851099E+00,  0.96645188E+00,  0.96432263E+00,  0.96204245E+00,  0.95960969E+00,  0.95702511E+00,  0.95436364E+00,  0.95158541E+00,  0.94860458E+00,  0.94550353E+00,  0.94228059E+00,  0.89412820E+00,  0.86958110E+00,  0.91156596E+00,  0.95931852E+00,  0.97917080E+00,  0.98910928E+00,  0.99437261E+00,  0.99712062E+00,  0.99841529E+00,  0.99883634E+00,  0.99872506E+00,  0.99829233E+00,  0.99767452E+00,  0.99696106E+00,  0.99621242E+00,  0.99545711E+00,  0.99473393E+00,  0.99405682E+00,  0.99343276E+00,  0.99287391E+00,  0.99237478E+00,  0.99194074E+00,  0.99156797E+00,  0.99125832E+00,  0.99100477E+00,  0.99080056E+00,  0.99064189E+00,  0.99052924E+00,  0.99044877E+00,  0.99040061E+00,  0.99037814E+00,  0.99037826E+00,  0.99038726E+00,  0.99040896E+00,  0.99043006E+00,  0.99044740E+00,  0.99045807E+00,  0.99045902E+00,  0.99043703E+00,  0.99038565E+00,  0.99031252E+00,  0.99019754E+00,  0.99005169E+00,  0.98985481E+00,  0.98961121E+00,  0.98931110E+00,  0.98895186E+00,  0.98853457E+00,  0.98804557E+00,  0.98748642E+00,  0.98684698E+00,  0.98613209E+00,  0.98533201E+00,  0.98443717E+00,  0.98345578E+00,  0.98237813E+00,  0.98119140E+00,  0.97990710E+00,  0.97851235E+00,  0.97700471E+00,  0.97538161E+00,  0.97363728E+00,  0.97177303E+00,  0.96977925E+00,  0.96765733E+00,  0.96540087E+00,  0.96300495E+00,  0.96047372E+00,  0.95779425E+00,  0.95497161E+00,  0.95199633E+00,  0.90523207E+00,  0.99153040E+08,  0.38580498E+00,  0.54248370E+07,  0.10000000E+01,  0.44892479E+02,  0.56323648E+08,  0.21356001E+02,  0.20940001E+02,  0.49960064E-02,  0.33955283E-01,  0.99952683E-01,  0.17871271E+00,  0.22343433E+00,  0.25288498E+00,  0.27549279E+00,  0.30249482E+00,  0.32633510E+00,  0.33278608E+00,  0.33083129E+00,  0.32423910E+00,  0.31635121E+00,  0.30776274E+00,  0.29707924E+00,  0.28539893E+00,  0.27291843E+00,  0.26157305E+00,  0.25045258E+00,  0.24180521E+00,  0.23108274E+00,  0.21661016E+00,  0.20332703E+00,  0.18146296E+00,  0.15620992E+00,  0.12945612E+00,  0.10590615E+00,  0.86193562E-01,  0.70026942E-01,  0.55096276E-01,  0.44212855E-01,  0.33338480E-01,  0.25249735E-01,  0.18661769E-01,  0.11775751E-01
